Артикул;Наименование;Номенклатура;Баркод;ТМ;Статус;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;26-February-03-March;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;04-March-10-March;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;11-March-17-March;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;18-March-24-March;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;25-March-31-March;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;01-April-07-April;08-April-2024;     ;Остаток;Остатки FBS;Цена;Цена до скидки;Наценка;Остаток на РЦ;Остаток РЦ Иркутск;В резерве;                                  ;Остаток в Невинномысске;Наценка_Невинномысск_монопалета;Остаток в Екатеринбург - Испытателей 14г;Остаток в Екатеринбург - Перспективный 12;Остаток в Новосибирске;          ;Стоимость логистики;Выручка;Доля выручки;Итого наценка;Цена_Товары для акции_Распродажа неходового товара_идет;Наценка_Товары для акции_Распродажа неходового товара_идет;Цена_Товары для акции_СКИДКИ ПРОСТО КОСМОС_идет;Наценка_Товары для акции_СКИДКИ ПРОСТО КОСМОС_идет;Спринт вб;Спринт озон;Новый баркод;Разница в цене предыдущего дня;Стандартное отклонение цен за последние 7 дней;Стандартное отклонение цен за последние 3 дня;Отличие максимальной цены от минимальной за 3 дня;Склад_Иркутск;Склад_Омск;ПСР;Склад_Поставщик_Химки;статус рекламы;прибыль с единицы товара;Коледино 10.11;Электросталь 3.11;Екатеринбург 20.11;Екат доп;Краснодар 13.11;Шушары 8.11
J0310;Скакалка с утяжелителями;72664279.0;7432141559435.0;Shark Fit;текущий;63;58;22;18;26;31;28;25;40;43;30;26;26;218;35;15;30;22;14;25;33;174;26;29;39;46;26;22;26;214;32;31;29;35;40;20;27;214;27;45;31;27;24;32;21;207;33;35;23;30;15;16;20;172;28;     ;432;0.0;480.0;980.0;213.66;4.0;4.0;;;0.0;214.97;0.0;100.0;38.0;;54.0;13440.0;0.6237579373661636;;;;361.0;132.47;;;4699673582898.0;;;;;0.0;;;0.0;;163.05;;;;;;
J0311;Скакалка со стальным тросом;72833227.0;7432141559436.0;Shark Fit;текущий;2;3;1;0;2;0;3;1;2;3;4;3;1;17;4;4;2;5;1;2;2;20;0;4;2;5;0;2;4;17;3;2;5;3;4;1;3;21;5;4;5;7;5;7;4;37;5;4;3;3;6;4;6;31;8;     ;273;63.0;850.0;3036.0;59.77;617.0;292.0;3.0;;0.0;62.75;14.0;0.0;22.0;;66.60000000000001;6800.0;0.3155918135483566;;;;825.0;55.63;;;4653992529583.0;;;;;20.0;;0.0;43.0;;188.22;;;;;;
J0312;Скакалка черная, мягкие ручки;72834196.0;7432141559437.0;Shark Fit;текущий;17;15;10;15;16;17;10;14;27;19;12;14;8;104;20;18;11;12;15;9;19;104;13;15;19;9;11;10;12;89;11;10;8;16;6;13;6;70;5;6;3;6;8;5;2;35;1;5;6;4;4;3;2;25;1;     ;912;88.0;300.0;1254.0;136.51;929.0;335.0;;;0.0;138.2;0.0;143.0;0.0;;54.0;300.0;0.013923168244780437;;;;226.0;71.38;;ТЗ 21 (5.09-14.09);4686262464727.0;;;;;23.0;;;65.0;;80.76;;;;;;
J0313;Скакалка розовая;84335492.0;7432141559440.0;Shark Fit;текущий;39;28;25;18;19;25;29;15;18;8;20;11;23;124;20;26;14;13;6;12;11;102;21;17;20;13;9;15;10;105;19;10;21;12;12;15;13;102;20;19;18;10;12;9;9;97;6;14;16;11;17;6;11;81;14;     ;164;0.0;220.0;489.0;128.09;6.0;3.0;2.0;;0.0;130.57;;;;;54.0;3080.0;0.14294452731307913;;;;207.0;111.31;;;4629499586831.0;;;;;0.0;;;0.0;;51.66;;;;;;
J0314;Скакалка черная;84335493.0;7432141559441.0;Shark Fit;текущий;35;19;16;17;22;20;13;14;10;22;19;21;26;125;14;15;9;2;13;15;6;74;17;17;13;6;7;9;5;74;15;9;17;17;8;12;20;98;16;30;25;41;22;13;26;173;16;15;24;15;14;11;17;112;29;     ;560;0.0;220.0;440.0;128.09;4.0;7.0;;;0.0;130.57;0.0;52.0;0.0;;54.0;6380.0;0.29609937800566394;;;;202.0;104.85;;;4686277877963.0;;;;;0.0;;;0.0;;51.66;;;;;;
J0400;Сортер монтессори;84358355.0;7432141559438.0;Kids Zone;отказ;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;2;0;2;2;0;7;2;     ;0;1.0;573.0;1594.0;-23.72;23.0;;2.0;;0.0;-17.12;;;;;104.4;1146.0;0.05318650269506127;;;;771.0;-4.29;;ТЗ 22 (8.09-17.09), ТЗ 30 (16.10 - 25.10);4643288483682.0;;122.23;;;0.0;;0.0;1.0;;-124.26;;;;;;
J0401;Головоломка детская;158550081.0;4630470223805.0;Kids Zone;текущий Дарья;6;13;0;2;0;1;0;2;0;2;4;0;0;8;1;0;1;0;0;0;0;2;1;1;0;0;0;0;0;2;2;2;1;0;0;0;0;5;0;2;2;0;0;0;0;4;1;0;0;0;2;1;0;4;1;     ;97;58.0;638.0;1450.0;68.59;4.0;831.0;;;8.0;69.05;;;;;54.0;638.0;0.029609937800566394;;;;619.0;64.06;;ТЗ 32 (08.11  - 17.11);;;;;;58.0;;;0.0;;148.04;;;;;;
J0500;Силиконовый коврик в шкафчик 50*150;84852441.0;7432141559448.0;Birdhouse;текущий;14;13;13;8;4;11;6;18;12;10;13;17;14;90;12;9;6;28;13;15;12;95;14;13;16;33;17;11;20;124;10;15;13;21;12;11;28;110;8;12;14;15;14;12;14;89;5;13;13;33;20;19;40;143;19;     ;965;192.0;394.0;704.0;105.41;2298.0;438.0;9.0;;0.0;106.46;60.0;0.0;25.0;;54.0;7486.0;0.3474294582680878;;;;348.0;80.91;;;4696872397797.0;;;;;31.0;;0.0;161.0;;100.4;;;200.0;;100.0;
J0501;Силиконовый коврик в шкафчик 40*150;84854560.0;7432141559449.0;Birdhouse;текущий;1;8;2;3;6;6;4;8;8;5;6;7;7;45;5;10;8;12;5;11;15;66;6;17;41;18;14;30;18;144;18;15;11;20;9;16;16;105;20;21;12;12;21;37;15;138;13;15;17;19;11;20;21;116;10;     ;706;73.0;337.0;503.0;101.79;465.0;588.0;8.0;;1.0;103.04;0.0;175.0;0.0;;54.0;3370.0;0.15640358994970024;;;;301.0;79.0;;;4632658976725.0;;;;;41.0;;0.0;32.0;;81.56;;;;;;
J0502;Силиконовый коврик в шкафчик 50*150;115199160.0;7432141950210.0;Birdhouse;текущий;19;14;14;15;13;15;8;11;12;13;15;14;23;96;15;12;11;24;9;13;16;100;12;7;14;16;9;15;11;84;12;18;16;13;12;28;18;117;21;14;18;8;10;22;25;118;21;7;16;17;13;13;30;117;21;     ;531;69.0;399.0;713.0;105.67;814.0;170.0;4.0;;0.0;106.71;;;;;54.0;8379.0;0.3888740890767176;;;;368.0;89.38;;;4672569756924.0;;;;;12.0;;0.0;57.0;;102.05;;;200.0;;;
J0503;Силиконовый коврик в шкафчик 40*150;115199253.0;7432141950211.0;Birdhouse;текущий;13;6;5;4;6;10;8;5;6;6;8;9;14;56;14;5;6;21;5;13;5;69;9;6;14;14;8;12;15;78;4;13;12;9;10;12;19;79;18;10;24;11;17;20;21;121;27;23;21;22;19;16;25;153;11;     ;673;115.0;336.0;648.0;97.21;791.0;854.0;1.0;;0.0;98.43;0.0;182.0;33.0;;54.0;3696.0;0.17153343277569497;;;;299.0;74.34;;;4683684478950.0;;;;;60.0;;0.0;55.0;;79.76;;;;;;
J0505;Набор силиконовых ковриков, 6 штук;118960768.0;7432141950367.0;Birdhouse;текущий;2;4;2;4;2;3;2;6;2;3;7;2;1;23;0;1;2;6;3;4;1;17;1;2;2;4;4;3;4;20;5;3;8;3;3;2;0;24;4;4;5;4;4;4;2;27;3;6;6;10;1;4;13;43;6;     ;623;151.0;334.0;743.0;71.41;1377.0;789.0;3.0;;0.0;72.44;0.0;198.0;26.0;;54.0;2004.0;0.09300676387513332;;;;284.0;45.16;;;4639473227643.0;24.0;8.4;11.31;24.0;55.0;;0.0;96.0;;69.02;;;;;;
J0510;Набор разделочных досок черные, 3шт;84889130.0;7432141559450.0;Shiny Kitchen;отказ;0;0;0;0;0;0;1;0;0;0;0;1;2;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;0;2;6;3;     ;60;0.0;622.0;2145.0;-24.14;4.0;;;;0.0;-22.66;;;;;66.60000000000001;1866.0;0.08660210648253432;;;;861.0;-5.12;;;;;146.15;;;0.0;;0.0;0.0;;-153.89;;;;;;
J0511;Набор разделочных досок бежевые, 3шт;84889131.0;7432141559451.0;Shiny Kitchen;отказ;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;3;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;4;0;     ;20;0.0;622.0;2145.0;-23.33;0.0;;;;0.0;-21.83;;;;;66.60000000000001;0.0;0.0;;;;861.0;-3.95;;ТЗ 22 (8.09-17.09);;;146.15;;;0.0;;;0.0;;-145.99;;;;;;
J0520;Разделочная доска, 25х15, черная;84896720.0;7432141559452.0;Shiny Kitchen;отказ;1;0;0;0;0;0;0;1;2;0;1;1;0;5;0;1;0;0;0;0;0;1;1;0;0;0;0;3;0;4;0;1;3;2;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;246.0;665.0;-5.85;5.0;;;;0.0;-5.17;;;;;54.0;0.0;0.0;;;;324.0;21.24;;;;;52.46;;;0.0;;;0.0;;-8.55;;;;;;
J0521;Разделочная доска, 25х15, бежевая;84896721.0;7432141559453.0;Shiny Kitchen;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;375.0;659.0;59.29;0.0;;;;0.0;60.11;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;72.61;;;;;;
J0530;Разделочная доска 36х22см, черная;84903179.0;7432141559454.0;Shiny Kitchen;отказ;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;     ;0;1.0;328.0;889.0;-25.39;18.0;;;;0.0;-25.07;;;;;54.0;328.0;0.01522266394762661;;;;442.0;-7.08;;;;;70.27;;;0.0;;;1.0;;-80.21;;;;;;
J0531;Разделочная доска 36х22см, бежевая;84903180.0;7432141559455.0;Shiny Kitchen;отказ;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;2;0;     ;87;1.0;320.0;1000.0;-25.49;16.0;;2.0;;0.0;-25.17;;;;;54.0;0.0;0.0;;;;443.0;-5.16;;;;;74.46;;;0.0;;;1.0;;-78.23;;;;;;
J0540;Подставка для чайника;84757492.0;7432141559439.0;Shiny Kitchen;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;525.0;571.0;119.73;0.0;;;;0.0;120.54;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;147.96;;;;;;
J0550;Кольца крючки для штор 12шт;84802354.0;7432141559442.0;Birdhouse;текущий;8;5;7;7;7;3;6;7;7;9;8;13;6;56;4;3;3;2;4;9;6;31;3;2;2;3;3;1;3;17;10;3;4;5;2;3;8;35;2;3;13;3;6;2;8;37;5;5;0;2;4;2;4;22;5;     ;23;0.0;301.0;700.0;117.33;1.0;3.0;;;0.0;118.9;;;;;54.0;1505.0;0.06984789402798186;;;;286.0;105.33;;;4610532500976.0;;;;;0.0;;;0.0;;74.42;;;220.0;;;
J0551;Кольца крючки для штор 24шт;117910048.0;7432141559543.0;Birdhouse;текущий;11;20;22;18;24;17;16;15;16;26;15;22;18;128;24;28;14;16;14;18;16;130;15;9;20;12;5;12;12;85;17;13;10;9;8;16;14;87;24;11;9;8;12;8;5;77;7;8;15;11;10;9;7;67;15;     ;456;0.0;441.0;480.0;101.06;2.0;2.0;;;0.0;101.95;;;;;54.0;6615.0;0.30700585979740863;;;;419.0;91.09;;;4673559594335.0;;;;;0.0;;0.0;0.0;;113.11;;;;;;
J0560;Полка для специй с баночками;84848465.0;7432141559443.0;Shiny Kitchen;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;1.0;694.0;1388.0;-6.81;9.0;;;;0.0;0.52;;;;;104.4;0.0;0.0;;;;932.0;18.78;;;;;147.47;;;0.0;;;1.0;;-32.13;;;;;;
J0561;Органайзер для ватных палочек и дисков;147936311.0;7432141950760.0;Birdhouse;текущий Дарья;2;0;1;0;1;0;0;0;1;0;0;1;1;3;2;1;0;0;0;1;0;4;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;3;1;0;1;1;0;0;0;3;2;0;2;0;0;0;0;4;0;     ;90;96.0;609.0;884.0;48.43;3.0;1377.0;;;1.0;52.72;;;;;66.60000000000001;0.0;0.0;;;;570.0;39.76;ТЗ 3 (26.05-2.06);ТЗ 9 (05.07-11.07);4682373266786.0;;;;;96.0;;0.0;0.0;;106.2;;;;;;
J0580;Жидкая магнезия;82232385.0;7432141559445.0;Shark Fit;отказ;1;1;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;210.0;429.0;-4.19;3.0;;;;0.0;-3.34;;;;;54.0;0.0;0.0;;;;;;;;;;44.54;;;0.0;;;0.0;;-4.92;;;;;;
J0590;Магнезия в мешке;82231402.0;7432141559446.0;Shark Fit;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;243.0;405.0;116.21;0.0;;;;0.0;118.23;;;;;54.0;0.0;0.0;;;;;;;;4637976853857.0;;;;;0.0;;;0.0;;57.52;;;;;;
J0600;Контейнеры для обуви 10 шт;83920996.0;7432141559447.0;Birdhouse;текущий;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;1.0;1248.0;2229.0;79.18;18.0;;2.0;;0.0;88.72;;;;;167.4;0.0;0.0;;;;1186.0;70.45;;;4622788596627.0;;;;;0.0;;;1.0;;296.7;;;;;;
J0700;Этажерка для обуви портативная;136361769.0;7432141950672.0;Birdhouse;отказ;3;3;1;6;5;10;3;15;5;8;7;10;15;63;7;14;10;13;8;8;8;68;5;5;4;9;8;10;41;82;9;3;4;2;7;3;3;31;1;3;0;1;2;3;0;10;0;1;0;21;11;18;24;75;19;     ;535;160.0;936.0;1588.0;0.11;1598.0;693.0;3.0;;0.0;6.02;101.0;63.0;0.0;;142.20000000000002;17784.0;0.8253654135505842;;;;1101.0;14.68;;;4663253444678.0;;199.43;;;48.0;;0.0;112.0;;0.64;;;;;;
K0001;Премиум двусторонняя щетка-кисть для бровей ;41443640.0;7432141558000.0;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;145.0;768.0;-26.32;5.0;;;;0.0;-25.16;;;;;54.0;0.0;0.0;;;;;;;;4638290218391.0;;31.67;;;0.0;;;0.0;;-22.62;;;;;;
K0002;Премиум кисть для тональной основы и консилера;41443351.0;7432141558003.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;225.0;804.0;18.7;0.0;;;;0.0;19.86;;;;;54.0;0.0;0.0;;;;;;;;4638290218421.0;;;;;0.0;;;0.0;;16.14;;;;;;
K0010;Премиальная кисть из дерева №3 Кисть для пудры;41444453.0;7432141558006.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;633.0;2043.0;71.64;0.0;;;;0.0;72.14;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;141.14;;;;;;
K0011;Премиальная кисть из дерева №4 Кисть для румян;41444278.0;7432141558009.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;399.0;2665.0;13.75;0.0;;;;0.0;14.26;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;27.1;;;;;;
K0020;Премиальная кисть из дерева №5 Кисть для теней;41443877.0;7432141558012.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;259.0;648.0;34.34;0.0;;;;0.0;35.46;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;30.67;;;;;;
K0021;Премиальная кисть из дерева №6 Кисть для губ;41443917.0;7432141558015.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;288.0;995.0;50.16;0.0;;;;0.0;51.28;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;44.81;;;;;;
K0030;Премиум кисть для нанесения макияжа;41444118.0;7432141558018.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;341.0;1707.0;10.72;0.0;;;;0.0;11.31;;;;;54.0;0.0;0.0;;;;;;;;4638290218513.0;;;;;0.0;;;0.0;;18.03;;;;;;
K0040;Премиальная кисть из дерева №8 Щеточка-расческа для бровей и ресниц;41443820.0;7432141558021.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;339.0;1133.0;35.17;0.0;;;;0.0;35.96;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;44.63;;;;;;
K0050;Металлическая матовая кисть №1 Кисть для пудры;41440201.0;7432141558024.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;396.0;2200.0;32.78;0.0;;;;0.0;33.41;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;51.74;;;;;;
K0051;Металлическая матовая кисть №2 Кисть для румян;41440317.0;7432141558027.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;433.0;1315.0;76.65;0.0;;;;0.0;77.47;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;93.6;;;;;;
K0052;Металлическая кисть для нанесения макияжа;41440043.0;7432141558030.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;357.0;1488.0;61.79;0.0;;;;0.0;62.72;;;;;54.0;0.0;0.0;;;;;;;;4638290218544.0;;;;;0.0;;;0.0;;66.37;;;;;;
K0053;Металлическая матовая кисть №4 Кисть для тональной основы;41439888.0;7432141558033.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;360.0;924.0;105.99;0.0;;;;0.0;107.23;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;85.6;;;;;;
K0060;Металлическая двусторонняя щетка-кисть для бровей;41439726.0;7432141558036.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;198.0;764.0;31.82;0.0;;;;0.0;33.45;;;;;54.0;0.0;0.0;;;;;;;;4638290218483.0;;;;;0.0;;;0.0;;19.55;;;;;;
K0070;Металлическая матовая кисть №6 Кисть для тональной основы и консилера;41442982.0;7432141558039.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;213.0;1186.0;48.37;0.0;;;;0.0;50.07;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;28.51;;;;;;
K0071;Металлическая матовая кисть №7 Кисть для теней;41444156.0;7432141558042.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;219.0;916.0;49.53;0.0;;;;0.0;51.17;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;30.15;;;;;;
K0080;Металлическая матовая кисть №8 Щеточка-расческа для бровей и ресниц;41444416.0;7432141558045.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;342.0;815.0;74.63;0.0;;;;0.0;75.71;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;69.01;;;;;;
K0090;Металлическая матовая кисть №9 Кисть для масок косметология;41444057.0;7432141558048.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;287.0;992.0;90.09;0.0;;;;0.0;91.6;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;59.69;;;;;;
K0100;Премиум набор кистей для макияжа;41436029.0;7432141558051.0;REVOLUT;отказ;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;4;0;     ;28;0.0;821.0;10263.0;-26.61;4.0;;;;0.0;-26.5;;;;;54.0;0.0;0.0;;;;1138.0;-9.62;;ТЗ 18 (25.08-03.09);4638290218452.0;;198.31;;;0.0;;;0.0;;-241.93;;;;;;
K0110;Набор Матовых металлических кистей 6 шт+ сумка;41444252.0;7432141558054.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;794.0;4672.0;13.78;0.0;;;;0.0;14.01;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;60.1;;;;;;
K0120;Набор Матовых металлических кистей растушевки кистей - 2 шт;41444182.0;7432141558057.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;270.0;1806.0;39.6;0.0;;;;0.0;40.72;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;35.62;;;;;;
X0001;Тейп для лица и тела, Кинезиотейп, 2 шт.;124916739.0;7432141556829.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;;241.0;590.0;29.55;0.0;;;;0.0;30.62;;;;;54.0;0.0;0.0;;;;;;;;;;;;;;;;;;27.48;;;;;;
Z0001;Набор куржек с двойными стенками 2шт, 190 мл;57898369.0;7432141559100.0;Limpide Side;отказ;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;1;0;0;0;0;1;0;0;1;0;0;2;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;6;0;     ;0;5.0;538.0;3587.0;5.69;72.0;;1.0;;0.0;11.55;;;;;79.2;0.0;0.0;;;;;;;;;;114.32;;;0.0;;0.0;5.0;;17.33;;;;;;
Z0010;Кружки с двойными стенками 2шт, 355мл;57464210.0;7432141559104.0;Limpide Side;текущий;0;1;0;3;1;0;0;2;0;0;0;1;0;3;0;1;1;0;0;1;1;4;1;0;0;0;1;2;3;7;0;0;2;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;     ;0;33.0;939.0;3856.0;69.0;421.0;50.0;11.0;;0.0;77.56;;;;;91.8;0.0;0.0;;;;851.0;54.41;;;;;;;;4.0;;;29.0;приостановлена;211.16;;;384.0;;120.0;
